expense_id,business_id,expense_name,expense_category,amount,expense_date,recurring,frequency,supplier_name,importance
1760,16,Software Payment,software,45954.9,2025-04-07,False,,"Loyal, Kothari and Bhakta",low
1761,15,Tax Payment,tax,23569.9,2025-08-18,False,,"Chauhan, Nadkarni and Lall",medium
1762,41,Fuel Payment,fuel,38241.91,2025-07-09,False,,Rau and Sons,medium
1763,12,Internet Payment,internet,44738.36,2024-06-14,True,monthly,Kaur LLC,high
1764,27,Employee welfare Payment,employee welfare,34752.98,2026-03-17,False,,"Dubey, Choudhary and Vohra",low
1765,26,Tax Payment,tax,40628.64,2024-04-26,False,,"Banik, Chakrabarti and Prabhakar",low
1766,23,Rent Payment,rent,381629.58,2025-01-10,True,weekly,Chakrabarti Inc,critical
1767,26,Transportation Payment,transportation,10530.47,2025-05-08,True,weekly,Garde and Sons,critical
1768,22,Warehouse Payment,warehouse,434413.58,2025-04-19,False,,Bhagat and Sons,medium
1769,15,Employee welfare Payment,employee welfare,33702.69,2024-05-15,True,daily,Edwin-Morar,medium
1770,47,Electricity Payment,electricity,47831.18,2025-09-17,True,daily,Dada Ltd,medium
1771,43,Rent Payment,rent,312270.04,2026-04-02,False,,"Sura, Chand and Kata",high
1772,32,Warehouse Payment,warehouse,435226.72,2024-12-08,False,,"Savant, Jhaveri and Bhatia",high
1773,48,Software Payment,software,24752.57,2026-02-03,True,weekly,Kapoor-Mand,critical
1774,17,Software Payment,software,17542.99,2024-11-13,False,,Kale LLC,high
1775,3,Raw materials Payment,raw materials,319585.94,2025-04-20,True,daily,"Bhasin, Bhattacharyya and Ahuja",critical
1776,20,Tax Payment,tax,38912.83,2026-02-19,False,,Narasimhan-Hayer,low
1777,20,Employee welfare Payment,employee welfare,13515.59,2025-12-31,False,,Vasa Inc,low
1778,28,Electricity Payment,electricity,43101.17,2025-09-02,True,monthly,"Ray, Chaudhari and Mitra",high
1779,17,Warehouse Payment,warehouse,223250.21,2024-10-18,False,,Malhotra-Yadav,low
1780,31,Tax Payment,tax,13338.59,2025-02-05,False,,Rai-Varkey,medium
1781,40,Rent Payment,rent,339708.06,2024-05-19,True,weekly,Comar-Ben,high
1782,29,Tax Payment,tax,19966.56,2024-07-24,True,monthly,Atwal PLC,critical
1783,1,Fuel Payment,fuel,17928.69,2024-06-17,False,,Chand-Pandey,critical
1784,34,Employee welfare Payment,employee welfare,38967.38,2025-10-07,False,,Kari-Verma,medium
1785,13,Employee welfare Payment,employee welfare,24036.59,2025-06-21,True,quarterly,"Chandra, Gupta and Sachdev",high
1786,42,Warehouse Payment,warehouse,449034.98,2024-07-07,False,,"Bhargava, Kale and Mishra",high
1787,12,Rent Payment,rent,521203.02,2025-03-16,False,,Salvi and Sons,high
1788,27,Raw materials Payment,raw materials,428931.26,2024-11-29,False,,Johal-Pingle,medium
1789,35,Fuel Payment,fuel,37432.79,2025-09-06,False,,Bhat LLC,medium
1790,3,Electricity Payment,electricity,2551.36,2025-04-10,True,monthly,Kale LLC,high
1791,28,Fuel Payment,fuel,39114.03,2025-06-16,True,monthly,Dhawan-Chahal,critical
1792,32,Transportation Payment,transportation,28491.61,2024-04-28,True,quarterly,"Tella, Chandra and Devi",critical
1793,29,Rent Payment,rent,213533.31,2024-07-05,True,monthly,"Seth, Tandon and Tella",critical
1794,17,Software Payment,software,66468.49,2026-03-26,False,,Cherian Inc,high
1795,30,Raw materials Payment,raw materials,294326.01,2024-09-29,False,,"Solanki, Ben and Lall",low
1796,36,Employee welfare Payment,employee welfare,40224.23,2024-12-19,True,monthly,"Bhargava, Seth and Dar",critical
1797,47,Tax Payment,tax,12028.03,2024-05-16,True,daily,Kade Group,medium
1798,6,Rent Payment,rent,379455.38,2025-06-05,True,daily,Gaba Ltd,critical
1799,35,Transportation Payment,transportation,7859.68,2025-08-17,False,,Varghese-Ahuja,high
1800,2,Software Payment,software,770.82,2024-10-08,True,quarterly,Saha Ltd,high
1801,50,Employee welfare Payment,employee welfare,34230.81,2025-05-05,True,weekly,Edwin-Venkataraman,low
1802,35,Fuel Payment,fuel,21598.37,2026-04-03,False,,Suri Group,low
1803,2,Maintenance Payment,maintenance,12306.2,2025-05-26,True,quarterly,"Krishnamurthy, Mital and Saran",critical
1804,37,Maintenance Payment,maintenance,29391.21,2024-07-29,True,monthly,Maharaj-Salvi,high
1805,34,Software Payment,software,21582.7,2026-01-09,True,daily,Prasad Group,medium
1806,44,Warehouse Payment,warehouse,409074.25,2025-08-16,True,daily,Rai Group,low
1807,12,Rent Payment,rent,205820.53,2024-10-15,True,monthly,Shan Inc,medium
1808,48,Software Payment,software,42437.99,2025-10-07,True,monthly,Kara LLC,high
1809,48,Maintenance Payment,maintenance,8968.5,2025-06-22,True,daily,Nagi Inc,high
1810,6,Raw materials Payment,raw materials,87855.9,2025-10-04,True,quarterly,"Gill, Setty and Chandran",low
1811,46,Fuel Payment,fuel,31677.13,2026-02-22,False,,"Talwar, Doctor and Ray",medium
1812,46,Tax Payment,tax,43345.73,2024-09-15,True,monthly,"Saxena, Sule and Murthy",low
1813,12,Rent Payment,rent,125424.17,2025-01-13,True,quarterly,"Parmar, Chawla and Naik",medium
1814,39,Raw materials Payment,raw materials,473502.29,2025-05-13,True,weekly,"Khalsa, Mani and Dasgupta",low
1815,20,Internet Payment,internet,37549.3,2024-04-19,False,,Bhatia-Amble,critical
1816,5,Warehouse Payment,warehouse,175924.49,2025-10-04,True,quarterly,"Patel, Badami and Yadav",critical
1817,30,Transportation Payment,transportation,8008.7,2024-09-12,True,quarterly,"Kalla, Bali and Sur",low
1818,50,Employee welfare Payment,employee welfare,32836.24,2024-05-21,True,monthly,Mittal Ltd,high
1819,8,Electricity Payment,electricity,29907.97,2024-05-24,False,,"Majumdar, Anne and Sankar",low
1820,13,Raw materials Payment,raw materials,263909.43,2024-05-23,True,monthly,"Saran, Chakrabarti and Om",medium
1821,22,Raw materials Payment,raw materials,486624.36,2025-12-24,True,weekly,Mohan and Sons,critical
1822,41,Fuel Payment,fuel,40107.09,2025-08-26,False,,Bhalla LLC,high
1823,42,Warehouse Payment,warehouse,141860.63,2024-04-09,True,monthly,Bhattacharyya Ltd,critical
1824,1,Tax Payment,tax,38484.7,2025-04-27,False,,Ganguly Inc,medium
1825,7,Electricity Payment,electricity,32875.81,2026-02-21,False,,Doshi-Oak,critical
1826,18,Transportation Payment,transportation,28734.99,2025-02-27,False,,"Agate, Karnik and Tara",medium
1827,7,Warehouse Payment,warehouse,334094.85,2026-01-31,True,weekly,"Singhal, Din and Rattan",critical
1828,25,Rent Payment,rent,451556.98,2025-12-30,False,,Dada Inc,medium
1829,27,Tax Payment,tax,13565.53,2025-08-07,True,quarterly,Vala-Zachariah,low
1830,39,Rent Payment,rent,508780.91,2025-03-01,True,daily,More-Koshy,high
1831,40,Transportation Payment,transportation,29007.67,2026-03-28,False,,"Barad, Wagle and Singh",medium
1832,5,Tax Payment,tax,43479.32,2024-12-15,False,,Gour-Mohan,low
1833,8,Warehouse Payment,warehouse,73375.87,2024-06-15,True,monthly,"Kata, Sha and Bhandari",high
1834,43,Warehouse Payment,warehouse,264880.81,2025-04-09,True,monthly,Sabharwal Inc,medium
1835,15,Warehouse Payment,warehouse,397802.94,2024-08-31,False,,"Rege, Bedi and Divan",high
1836,35,Rent Payment,rent,296404.86,2024-09-20,True,weekly,"Mammen, Pathak and Sha",medium
1837,29,Warehouse Payment,warehouse,337140.0,2025-03-04,False,,Mani-Nath,low
1838,17,Software Payment,software,34498.22,2025-06-07,False,,Kakar Group,medium
1839,49,Fuel Payment,fuel,31592.19,2025-07-03,True,weekly,"De, Trivedi and Chander",medium
1840,20,Electricity Payment,electricity,45351.87,2026-03-18,True,monthly,"Khalsa, Pal and Parikh",critical
1841,25,Software Payment,software,66176.51,2024-09-25,False,,Krishna and Sons,high
1842,32,Raw materials Payment,raw materials,214589.48,2025-01-08,True,monthly,"Mane, Thakkar and Choudhury",low
1843,9,Raw materials Payment,raw materials,252342.41,2024-12-12,False,,Khatri-Grover,medium
1844,2,Transportation Payment,transportation,12023.48,2025-03-10,True,monthly,Toor and Sons,high
1845,14,Maintenance Payment,maintenance,2709.34,2024-12-30,False,,"Gill, Sanghvi and Dhar",critical
1846,12,Electricity Payment,electricity,36892.09,2024-10-08,True,monthly,Lad-Soman,medium
1847,16,Raw materials Payment,raw materials,254198.35,2026-02-25,True,quarterly,Gupta-Rai,high
1848,44,Rent Payment,rent,164211.71,2025-09-27,True,weekly,"Venkatesh, Dugar and Nazareth",critical
1849,36,Software Payment,software,40135.78,2025-11-10,True,monthly,"Chowdhury, Sagar and Taneja",medium
1850,35,Employee welfare Payment,employee welfare,2562.71,2024-04-30,False,,Contractor-Patel,high
1851,26,Electricity Payment,electricity,28117.32,2024-09-05,False,,Mody PLC,critical
1852,20,Internet Payment,internet,18038.77,2025-10-27,True,weekly,Bassi-Setty,high
1853,35,Warehouse Payment,warehouse,603954.63,2025-09-06,False,,Bala LLC,high
1854,21,Warehouse Payment,warehouse,51697.59,2024-10-27,True,monthly,Brar-Dutta,critical
1855,33,Fuel Payment,fuel,1098.61,2025-01-29,False,,"Sani, Anand and Sachar",high
1856,32,Raw materials Payment,raw materials,299129.5,2026-02-13,False,,Sampath-Khanna,low
1857,47,Software Payment,software,27100.37,2026-03-21,True,monthly,"Kannan, Borde and Iyer",low
1858,28,Raw materials Payment,raw materials,345486.66,2025-12-26,True,daily,Som LLC,low
1859,16,Rent Payment,rent,464713.45,2025-10-29,True,monthly,Mani-Arya,critical
1860,27,Fuel Payment,fuel,4880.62,2024-11-11,True,weekly,Ram Ltd,critical
1861,15,Raw materials Payment,raw materials,138014.55,2024-04-14,False,,Bhargava and Sons,medium
1862,19,Internet Payment,internet,2129.37,2025-10-06,False,,"Sarna, Sule and Sagar",medium
1863,37,Internet Payment,internet,23992.84,2025-07-16,False,,Sidhu Group,high
1864,4,Employee welfare Payment,employee welfare,25700.22,2024-05-08,True,daily,Sarma-Nigam,critical
1865,7,Warehouse Payment,warehouse,403066.35,2025-02-03,True,quarterly,"Mani, Ganesh and Badal",medium
1866,24,Tax Payment,tax,18613.92,2025-01-02,True,monthly,Dar LLC,low
1867,1,Employee welfare Payment,employee welfare,9678.87,2024-05-01,True,daily,Basak Group,high
1868,42,Maintenance Payment,maintenance,7999.4,2025-01-02,False,,Mander-Soni,low
1869,49,Electricity Payment,electricity,17354.26,2025-01-15,True,weekly,Sane-Saini,medium
1870,19,Employee welfare Payment,employee welfare,43013.69,2024-07-21,True,monthly,Agrawal-Minhas,low
1871,50,Maintenance Payment,maintenance,5045.76,2024-12-01,False,,Divan Ltd,critical
1872,29,Internet Payment,internet,16739.55,2025-09-16,False,,Ratti-Kumer,medium
1873,41,Raw materials Payment,raw materials,685646.73,2025-09-14,False,,Mutti and Sons,high
1874,33,Fuel Payment,fuel,11380.49,2025-05-21,False,,"Tiwari, Deol and Rege",high
1875,50,Transportation Payment,transportation,23741.04,2024-10-18,False,,Vala-Dar,medium
1876,6,Software Payment,software,35549.65,2024-11-11,True,daily,"Tata, Dave and Doctor",low
1877,18,Warehouse Payment,warehouse,491122.19,2025-01-05,True,daily,Gopal Ltd,medium
1878,36,Tax Payment,tax,5296.01,2024-10-26,True,weekly,Patla-Dubey,high
1879,19,Software Payment,software,31735.96,2025-05-03,False,,"Pillay, Biswas and Shere",medium
1880,24,Maintenance Payment,maintenance,49676.06,2025-08-24,True,quarterly,"Dasgupta, Padmanabhan and Mohan",critical
1881,47,Fuel Payment,fuel,40160.77,2025-12-15,True,daily,Bassi-Taneja,critical
1882,32,Fuel Payment,fuel,22587.04,2026-04-09,True,daily,Mander and Sons,low
1883,10,Tax Payment,tax,5760.02,2024-09-22,True,quarterly,Dutta LLC,medium
1884,11,Rent Payment,rent,285081.89,2024-08-09,False,,Subramanian-Chaudhuri,low
1885,26,Maintenance Payment,maintenance,37648.3,2024-12-05,False,,"Sodhi, Palla and Bhatia",low
1886,39,Employee welfare Payment,employee welfare,2962.29,2025-10-24,True,weekly,Chandra-Bawa,medium
1887,46,Electricity Payment,electricity,24389.49,2025-07-18,False,,"Upadhyay, Shetty and Guha",high
1888,33,Rent Payment,rent,67977.82,2025-12-04,False,,"Buch, Tak and Nadkarni",high
1889,13,Raw materials Payment,raw materials,149415.02,2025-10-26,True,monthly,Baria Ltd,low
1890,2,Rent Payment,rent,384734.03,2024-07-20,True,daily,Agate-Ganesan,medium
1891,11,Maintenance Payment,maintenance,17234.51,2026-02-01,True,monthly,"Shenoy, Badal and Khosla",low
1892,43,Transportation Payment,transportation,5767.08,2024-05-02,True,monthly,Gandhi-Sandhu,low
1893,20,Rent Payment,rent,371114.95,2025-08-14,False,,Sachar-Dhar,critical
1894,40,Software Payment,software,6345.02,2026-03-06,False,,Mody-Nair,medium
1895,10,Rent Payment,rent,115199.78,2025-06-12,True,quarterly,Mishra-Raval,high
1896,43,Tax Payment,tax,49462.67,2026-04-03,True,monthly,Mani-Gaba,critical
1897,2,Fuel Payment,fuel,27122.59,2025-10-10,True,monthly,Deep PLC,critical
1898,6,Rent Payment,rent,300621.21,2025-01-14,False,,Toor LLC,critical
1899,12,Rent Payment,rent,122076.73,2024-12-28,False,,Pall Inc,low
1900,34,Fuel Payment,fuel,23077.03,2024-06-20,True,daily,Bhat LLC,medium
1901,39,Electricity Payment,electricity,26007.87,2024-10-31,False,,"Kari, Prasad and Thakur",high
1902,21,Warehouse Payment,warehouse,179353.01,2026-01-26,False,,Gokhale Group,low
1903,6,Tax Payment,tax,13147.84,2025-12-21,False,,Bir-Bains,low
1904,46,Electricity Payment,electricity,24727.24,2025-12-13,True,daily,Dutt and Sons,medium
1905,39,Electricity Payment,electricity,18502.63,2024-04-30,False,,Dhar Group,medium
1906,32,Transportation Payment,transportation,35358.18,2026-02-18,False,,Dass Ltd,low
1907,41,Rent Payment,rent,154750.2,2025-04-08,True,daily,Balay Group,high
1908,19,Employee welfare Payment,employee welfare,50535.41,2025-03-31,True,quarterly,Bhatti PLC,low
1909,11,Electricity Payment,electricity,2759.49,2024-04-28,True,weekly,"Char, Munshi and Majumdar",medium
1910,13,Software Payment,software,690.07,2025-01-17,False,,"Patel, Bansal and Chaudhary",medium
1911,41,Maintenance Payment,maintenance,12975.33,2026-02-04,False,,"Basak, Roy and Vohra",high
1912,47,Software Payment,software,34995.3,2026-02-16,False,,"Dhingra, Anne and Chad",critical
1913,40,Tax Payment,tax,36130.09,2025-03-16,True,daily,Sharaf-Khatri,critical
1914,4,Raw materials Payment,raw materials,397652.55,2025-05-26,True,weekly,Dugal-Majumdar,high
1915,1,Rent Payment,rent,356357.58,2024-12-24,False,,Konda-Pal,critical
1916,41,Warehouse Payment,warehouse,301635.9,2024-12-09,True,weekly,Vora-Buch,high
1917,26,Warehouse Payment,warehouse,493360.04,2026-03-29,False,,Sura LLC,critical
1918,50,Internet Payment,internet,13061.72,2024-07-11,False,,"Hayre, Peri and Dey",low
1919,32,Employee welfare Payment,employee welfare,10561.53,2026-02-11,False,,Savant-Rattan,medium
1920,16,Software Payment,software,20363.05,2025-11-22,False,,Singhal-Varma,high
1921,10,Warehouse Payment,warehouse,81231.32,2025-10-13,False,,Barman-Prabhu,high
1922,24,Tax Payment,tax,40118.71,2025-07-08,False,,"Rajan, Char and Dani",critical
1923,22,Raw materials Payment,raw materials,753242.98,2026-03-27,False,,Date PLC,low
1924,39,Rent Payment,rent,147945.17,2026-01-12,True,daily,Bhalla-Morar,medium
1925,10,Warehouse Payment,warehouse,451117.45,2024-09-19,False,,Hans Group,critical
1926,18,Maintenance Payment,maintenance,11271.37,2025-07-17,True,daily,Kumar-Boase,high
1927,50,Maintenance Payment,maintenance,39673.29,2025-11-29,True,monthly,Mistry and Sons,medium
1928,36,Warehouse Payment,warehouse,499690.12,2025-08-14,True,quarterly,Rajagopalan and Sons,low
1929,37,Maintenance Payment,maintenance,7538.85,2026-01-01,True,weekly,"Salvi, Karnik and Dara",medium
1930,9,Raw materials Payment,raw materials,459551.29,2025-07-10,False,,Shukla and Sons,critical
1931,29,Employee welfare Payment,employee welfare,29858.79,2026-02-20,False,,Choudhry-Baria,low
1932,12,Internet Payment,internet,34478.41,2025-12-27,True,weekly,Mahal-Modi,high
1933,11,Raw materials Payment,raw materials,128500.75,2025-11-07,False,,Goswami Ltd,low
1934,30,Employee welfare Payment,employee welfare,12939.88,2025-05-04,True,monthly,Singhal-Nagi,critical
1935,2,Maintenance Payment,maintenance,10447.28,2025-06-25,False,,"Arya, Dhaliwal and Chawla",critical
1936,39,Software Payment,software,22046.6,2024-11-01,False,,Chada Ltd,high
1937,38,Software Payment,software,40567.17,2025-12-11,False,,Yohannan-Wagle,medium
1938,50,Transportation Payment,transportation,23218.29,2025-01-26,False,,"Bhasin, Srinivas and Dave",critical
1939,19,Internet Payment,internet,4009.37,2025-01-12,True,daily,Baral Inc,medium
1940,29,Electricity Payment,electricity,18343.94,2025-12-03,False,,Pai Inc,low
1941,36,Software Payment,software,16578.49,2024-11-01,True,daily,Agate Inc,low
1942,43,Maintenance Payment,maintenance,31580.12,2025-07-16,True,daily,"Sagar, Pandya and Varughese",low
1943,31,Warehouse Payment,warehouse,68871.08,2024-08-14,False,,Sura Group,critical
1944,50,Maintenance Payment,maintenance,2707.91,2025-05-08,True,quarterly,Banik PLC,critical
1945,27,Internet Payment,internet,37802.7,2025-06-18,True,quarterly,Murty-Khurana,high
1946,25,Maintenance Payment,maintenance,42152.9,2025-10-22,True,weekly,"Deep, Hans and Agrawal",high
1947,15,Electricity Payment,electricity,12652.17,2025-07-12,True,weekly,Agarwal-Kapoor,medium
1948,48,Tax Payment,tax,44297.95,2024-06-03,False,,"Sankaran, Ramaswamy and Kota",low
1949,25,Electricity Payment,electricity,1575.69,2024-07-15,True,quarterly,"Chakraborty, Mitter and Parmer",medium
1950,12,Internet Payment,internet,31592.03,2024-05-22,True,daily,Keer and Sons,high
1951,43,Internet Payment,internet,39059.29,2024-04-15,True,quarterly,"Baral, Dani and Ganesan",critical
1952,32,Internet Payment,internet,43608.19,2024-07-08,True,monthly,Kapur-Buch,critical
1953,43,Employee welfare Payment,employee welfare,6972.26,2025-03-16,True,weekly,Bobal Inc,high
1954,45,Transportation Payment,transportation,14968.48,2024-09-20,False,,"Sridhar, Dhawan and Rao",medium
1955,37,Transportation Payment,transportation,1008.88,2025-01-25,False,,Krishnan Inc,high
1956,5,Employee welfare Payment,employee welfare,10701.72,2025-08-07,False,,Shah Ltd,critical
1957,48,Internet Payment,internet,42985.06,2024-08-22,True,monthly,"Mani, Chowdhury and Behl",critical
1958,18,Internet Payment,internet,1443.9,2024-08-25,True,monthly,Sawhney Group,high
1959,17,Tax Payment,tax,24929.9,2025-12-18,False,,"Sodhi, Khare and Parsa",critical
1960,39,Fuel Payment,fuel,29166.5,2024-08-23,False,,"Sarma, Sachdeva and Mall",medium
1961,4,Transportation Payment,transportation,40463.48,2024-08-09,True,quarterly,Mitra Ltd,high
1962,23,Fuel Payment,fuel,41395.23,2025-12-17,True,monthly,"Rattan, Basu and Mander",high
1963,8,Tax Payment,tax,47538.08,2026-03-31,True,daily,Sani-Peri,critical
1964,19,Software Payment,software,38046.01,2026-01-18,True,weekly,"Toor, Johal and D’Alia",critical
1965,21,Warehouse Payment,warehouse,348104.22,2026-01-18,False,,Apte-Nayar,low
1966,40,Electricity Payment,electricity,58365.8,2024-09-04,False,,Cherian-Oak,critical
1967,28,Rent Payment,rent,420555.42,2025-03-17,False,,Kala-Nigam,high
