vendor_payment_id,business_id,vendor_name,payment_amount,due_date,payment_date,delay_days,criticality_level,vendor_category,payment_status
1810,15,"Bala, Dhillon and Pillai",302071.92,2025-04-29,2025-04-29,0,medium,raw materials,paid
1811,33,Chowdhury-Bhavsar,633250.77,2026-01-02,2026-02-24,53,critical,packaging,paid
1812,41,Cheema Inc,968085.48,2024-11-04,2024-10-31,0,medium,software,paid
1813,37,Hans-Gola,353503.18,2024-04-22,2024-04-21,0,high,logistics,paid
1814,41,Mukherjee-Goda,598607.21,2024-07-26,2024-08-05,10,low,machinery,paid
1815,26,Mall PLC,243439.38,2024-10-20,,0,medium,machinery,pending
1816,8,Mukhopadhyay-Bhargava,507482.15,2026-01-20,2026-01-15,0,low,maintenance,paid
1817,25,"Hegde, Merchant and Johal",585791.62,2025-10-24,,6,high,raw materials,overdue
1818,20,Bera Ltd,911564.6,2025-12-02,2025-12-01,0,medium,internet,paid
1819,17,Chatterjee-Dhar,32573.11,2025-07-21,,49,high,internet,overdue
1820,23,Sama Ltd,147809.66,2025-11-28,,0,high,electricity,pending
1821,10,Doshi-Lal,635329.94,2025-04-27,,0,high,internet,pending
1822,22,Narayanan-Sood,152757.0,2024-09-14,,0,medium,packaging,pending
1823,7,"Soman, Grewal and Das",57915.66,2025-11-15,2025-11-13,0,high,internet,paid
1824,20,Yadav-Kala,51586.52,2024-05-28,,0,high,logistics,pending
1825,10,"Chandran, Mani and Bajwa",348806.03,2024-05-23,2024-05-18,0,medium,packaging,paid
1826,31,Nagy LLC,30572.71,2024-07-29,,0,critical,software,pending
1827,9,Bahl Inc,914174.4,2024-07-07,,0,high,logistics,pending
1828,46,Loke Inc,45081.76,2024-06-22,,40,critical,packaging,overdue
1829,30,Soni and Sons,246355.55,2024-11-05,2024-12-29,54,medium,logistics,paid
1830,49,"Sagar, Tiwari and Bansal",118553.82,2025-09-20,,35,medium,raw materials,overdue
1831,4,Wadhwa PLC,5695.44,2024-04-28,,59,low,maintenance,overdue
1832,4,Anne Ltd,114205.47,2024-07-31,2024-07-28,0,critical,logistics,paid
1833,48,"Kale, Rout and Kannan",952711.75,2025-10-24,,0,low,packaging,pending
1834,14,"Joshi, Sastry and Ramakrishnan",886096.5,2025-04-26,2025-04-26,0,low,electricity,paid
1835,33,Pillai and Sons,521859.56,2024-08-19,2024-09-17,29,high,software,paid
1836,8,"Bhandari, Bhat and Kota",451796.46,2025-08-20,,0,medium,software,pending
1837,29,"Gera, Sahni and Keer",843706.68,2026-01-12,2026-01-10,0,low,electricity,paid
1838,5,Saran-Sule,144666.94,2024-12-07,2024-12-04,0,low,maintenance,paid
1839,43,Sastry Ltd,19166.27,2026-04-01,2026-03-28,0,low,maintenance,paid
1840,43,"Mahajan, Roy and Thakkar",115395.35,2025-02-09,,9,medium,packaging,overdue
1841,42,Pau and Sons,440960.63,2025-05-13,,55,low,machinery,overdue
1842,26,Bhardwaj Inc,956772.46,2026-02-22,,0,low,machinery,pending
1843,29,Kohli-Dugal,614524.08,2025-06-23,,37,critical,internet,overdue
1844,43,Sathe Inc,914492.7,2024-08-25,,16,critical,logistics,overdue
1845,43,More-Chand,865386.82,2025-08-06,,47,critical,electricity,overdue
1846,35,Devi-Banik,247415.31,2026-01-25,,19,critical,internet,overdue
1847,3,Chatterjee-Bobal,591459.18,2025-10-08,2025-11-03,26,high,packaging,paid
1848,6,Sarraf-Boase,724145.7,2024-07-04,2024-07-02,0,low,machinery,paid
1849,48,Walia LLC,645776.12,2024-08-30,,2,critical,raw materials,overdue
1850,13,Gera LLC,244867.37,2025-05-11,,0,low,logistics,pending
1851,30,Gokhale PLC,517240.94,2025-09-13,,36,medium,raw materials,overdue
1852,21,Verma and Sons,514567.96,2025-03-04,,0,critical,software,pending
1853,7,Baral and Sons,808390.07,2024-10-09,2024-10-07,0,medium,raw materials,paid
1854,7,Sekhon LLC,605195.53,2025-12-07,,60,high,internet,overdue
1855,46,"Banerjee, Patla and Sule",711882.72,2025-12-04,2025-12-16,12,low,electricity,paid
1856,2,Chhabra-Gulati,17607.0,2026-02-27,,0,high,maintenance,pending
1857,31,Tandon-Merchant,770976.2,2025-03-15,,53,low,raw materials,overdue
1858,39,"Bava, Garde and Lad",544902.19,2025-03-18,,20,high,electricity,overdue
1859,32,Patel-Bassi,215016.53,2025-10-24,,39,medium,internet,overdue
1860,33,Hayer-Singhal,572490.91,2025-07-17,,49,critical,electricity,overdue
1861,27,"Nazareth, Goyal and Manda",293949.76,2025-06-17,,0,medium,software,pending
1862,35,Mittal-Bansal,939132.29,2025-03-26,,0,medium,software,pending
1863,30,"Shanker, Raja and Chawla",281321.25,2024-11-11,2024-12-22,41,critical,raw materials,paid
1864,46,Sarna LLC,945363.31,2024-12-12,,0,high,electricity,pending
1865,24,"Varughese, Sabharwal and Chaudry",450936.22,2024-09-07,,0,high,maintenance,pending
1866,33,Hans Inc,989457.02,2026-02-20,,0,low,software,pending
1867,43,Gill and Sons,582660.21,2025-12-18,2025-12-15,0,low,machinery,paid
1868,35,Mander-Narasimhan,842005.6,2025-12-27,2025-12-23,0,critical,software,paid
1869,32,"Gill, Iyengar and Khosla",488106.33,2025-04-04,,42,medium,logistics,overdue
1870,10,"Goel, Dhawan and Ram",934179.31,2024-12-03,2024-12-05,2,low,internet,paid
1871,1,"Venkataraman, Iyengar and Dhillon",869628.89,2024-10-24,,0,critical,logistics,pending
1872,3,"Kibe, Morar and Bhatti",953693.56,2024-11-30,,60,medium,packaging,overdue
1873,39,Kuruvilla-Rama,893544.87,2025-12-05,2025-12-03,0,high,maintenance,paid
1874,35,Sarna-Chowdhury,622797.07,2025-07-29,,51,high,raw materials,overdue
1875,1,"Bora, Sahota and Shan",568098.59,2024-08-24,2024-08-22,0,high,software,paid
1876,45,Sabharwal and Sons,769630.81,2025-08-29,,0,critical,packaging,pending
1877,46,Basak-Oza,786862.5,2025-10-15,,38,high,software,overdue
1878,12,Kumar-Sami,285696.15,2026-01-27,,38,medium,raw materials,overdue
1879,34,Kale Inc,799687.8,2024-08-04,,19,low,electricity,overdue
1880,48,Biswas LLC,33364.4,2024-07-15,2024-07-15,0,medium,raw materials,paid
1881,42,"Khosla, Roy and Mall",854950.09,2024-05-22,,12,medium,machinery,overdue
1882,5,Chhabra-Krishnan,700504.99,2025-03-05,2025-03-05,0,high,electricity,paid
1883,1,"Oommen, Mani and Nigam",986001.98,2026-03-14,2026-03-14,0,critical,logistics,paid
1884,25,"Raju, Shankar and Bedi",264123.24,2025-10-22,2025-10-17,0,medium,software,paid
1885,31,Gulati and Sons,365706.69,2025-08-10,2025-08-07,0,medium,software,paid
1886,31,"Prabhakar, Dube and Sangha",606304.67,2026-02-11,,0,critical,maintenance,pending
1887,33,Vala PLC,456359.39,2025-09-30,,22,low,raw materials,overdue
1888,13,Chander-Bahl,882385.86,2025-04-26,,38,high,software,overdue
1889,37,Vohra-Sahota,770823.3,2024-11-20,,28,low,packaging,overdue
1890,47,Buch-Bobal,947694.63,2026-04-01,2026-04-01,0,critical,packaging,paid
1891,30,Mistry LLC,325726.41,2026-02-09,,24,high,packaging,overdue
1892,9,"Taneja, Kaul and Gopal",334343.72,2025-01-13,,54,medium,maintenance,overdue
1893,18,Dugar Inc,453203.65,2025-10-15,,0,low,maintenance,pending
1894,8,Shetty PLC,701331.92,2025-07-30,,8,medium,electricity,overdue
1895,45,Mani PLC,429239.28,2025-09-21,2025-09-17,0,medium,packaging,paid
1896,3,Kaur-Ghose,818633.28,2025-01-07,2025-02-11,35,medium,electricity,paid
1897,39,Goel-Ganesh,75052.78,2025-11-24,,23,low,machinery,overdue
1898,36,Butala Ltd,994147.36,2025-10-10,,0,low,logistics,pending
1899,17,"Rana, Parmer and Mitra",474107.15,2025-03-14,,10,low,electricity,overdue
1900,4,Ganesan-Garg,763982.37,2026-03-26,2026-03-25,0,medium,electricity,paid
1901,6,"Murty, Mammen and Vasa",512732.36,2024-10-05,,14,low,internet,overdue
1902,29,"Kala, Kar and Sunder",393626.36,2025-01-24,,60,low,raw materials,overdue
1903,14,Gola-Bains,329313.42,2025-11-17,,0,high,internet,pending
1904,21,Varkey LLC,515734.51,2025-01-07,,31,high,software,overdue
1905,24,"Nagar, Chawla and Ramanathan",287170.45,2024-09-16,,0,critical,internet,pending
1906,45,"Sehgal, Edwin and Bhatti",516720.83,2026-03-08,,0,high,maintenance,pending
1907,18,"Narain, Devi and Mand",652064.77,2024-09-11,,15,low,logistics,overdue
1908,5,Narayanan-Shenoy,381864.34,2026-02-25,,0,medium,packaging,pending
1909,44,Brahmbhatt-Dugar,497493.54,2025-01-10,,1,medium,software,overdue
1910,23,Raval LLC,664556.98,2024-07-16,,16,critical,logistics,overdue
1911,50,"Varughese, Cherian and Khalsa",161764.34,2024-05-09,,32,critical,maintenance,overdue
1912,43,Palan Inc,870619.15,2026-01-27,2026-01-27,0,high,packaging,paid
1913,17,Merchant Group,989774.39,2026-02-04,2026-02-01,0,low,software,paid
1914,48,Ram and Sons,226300.68,2024-07-01,,0,high,electricity,pending
1915,38,Dugar Ltd,506554.96,2024-06-14,,0,high,electricity,pending
1916,7,"Raj, Prabhu and Guha",508635.6,2026-02-05,,0,high,packaging,pending
1917,3,Sibal-Joshi,419003.6,2025-06-03,,4,critical,machinery,overdue
1918,28,Mody and Sons,447520.96,2025-09-12,,0,critical,machinery,pending
1919,45,"Bajwa, Shan and Chanda",462241.98,2024-09-19,,0,high,software,pending
1920,9,"Nath, Dugar and Chopra",880411.61,2024-07-10,,35,critical,maintenance,overdue
1921,12,Sagar-Saxena,570960.28,2025-01-03,,43,critical,machinery,overdue
1922,34,Rajagopal-Subramanian,400630.57,2026-04-09,2026-04-30,21,low,machinery,paid
1923,6,"Virk, Chanda and Rout",441308.45,2025-11-12,,0,low,internet,pending
1924,25,Parsa-Shere,656095.23,2024-10-08,,4,high,electricity,overdue
1925,37,Manne and Sons,356459.05,2024-05-24,,0,low,maintenance,pending
1926,11,"Suri, Dhar and Ghosh",344233.51,2025-11-17,2025-12-01,14,medium,machinery,paid
1927,39,Ramachandran-Subramaniam,562917.25,2024-04-28,2024-04-25,0,low,software,paid
1928,39,Dora-Walia,369576.36,2025-06-13,2025-06-11,0,low,maintenance,paid
1929,14,"Ramanathan, Pall and Gole",847280.7,2026-03-21,,0,medium,internet,pending
1930,15,Bobal-Guha,817134.07,2025-12-16,,45,high,software,overdue
1931,7,"Bumb, Thaman and Hayer",183852.2,2025-01-04,2025-01-02,0,low,raw materials,paid
1932,29,Natarajan Ltd,987814.91,2025-08-27,2025-08-23,0,high,electricity,paid
1933,11,Sarkar-Dani,269721.91,2025-06-08,,38,low,machinery,overdue
1934,3,Sodhi LLC,983397.11,2024-08-05,,0,high,packaging,pending
1935,47,"Bedi, Pant and Verma",444257.13,2025-12-22,2025-12-17,0,medium,electricity,paid
1936,6,Char-Prashad,222902.76,2025-07-24,,0,low,raw materials,pending
1937,47,Sood-Borra,909074.59,2024-07-01,,9,critical,electricity,overdue
1938,47,Halder-Bawa,473261.41,2025-03-20,,60,critical,logistics,overdue
1939,45,Vala Ltd,649807.38,2025-02-13,,22,medium,maintenance,overdue
1940,6,"Mammen, Nayak and Chandra",256163.04,2025-09-12,,56,low,raw materials,overdue
1941,39,Acharya Group,626481.12,2025-10-20,,10,low,software,overdue
1942,45,Bahl-Badami,177182.77,2025-08-25,,0,low,maintenance,pending
1943,2,"Dyal, Bains and Pandey",276993.52,2025-07-15,,0,medium,raw materials,pending
1944,21,Sura-Date,498010.05,2025-05-27,,38,high,packaging,overdue
1945,48,"Sura, Prabhu and Khanna",304868.59,2026-02-24,,0,high,electricity,pending
1946,44,Keer Group,843586.64,2025-07-23,2025-09-10,49,high,maintenance,paid
1947,35,Kala-Seshadri,412150.41,2025-07-29,2025-08-11,13,high,machinery,paid
1948,4,"Prasad, Muni and Sachdeva",702841.61,2025-10-03,,0,high,internet,pending
1949,28,"Agate, Sanghvi and Narayan",247215.55,2025-10-07,,20,critical,internet,overdue
1950,4,Shah-Kumer,874437.09,2025-04-08,,21,low,packaging,overdue
1951,10,Panchal-Subramaniam,379448.26,2024-08-17,,9,critical,internet,overdue
1952,47,Warrior-Ratta,490181.37,2024-05-05,2024-05-04,0,critical,machinery,paid
1953,9,Tak PLC,832835.28,2024-06-30,,7,medium,software,overdue
1954,40,Kakar-Chokshi,379785.53,2025-10-07,2025-10-03,0,low,machinery,paid
1955,30,"Kulkarni, Wali and Bhatt",533113.8,2024-06-17,,35,medium,machinery,overdue
1956,45,Mahajan PLC,776774.17,2025-05-06,,0,low,maintenance,pending
1957,45,"Chowdhury, Nayak and Sen",719327.16,2024-04-26,,0,low,electricity,pending
1958,20,Sengupta LLC,67571.34,2025-10-29,2025-10-29,0,low,raw materials,paid
1959,1,Sibal-Doshi,966968.31,2024-09-07,,14,low,raw materials,overdue
1960,22,Bandi-Uppal,629688.27,2025-03-23,2025-03-22,0,high,software,paid
1961,3,Rege-Dhar,762263.7,2024-06-26,,9,medium,internet,overdue
1962,16,Krishnamurthy-Kothari,543737.04,2025-01-24,,0,low,raw materials,pending
1963,9,Som-Varty,847726.51,2024-09-18,,22,high,logistics,overdue
1964,2,"Singh, Saraf and Krishnamurthy",814030.0,2025-12-01,2025-11-30,0,high,logistics,paid
1965,37,Devi-Wason,244280.58,2026-01-03,2025-12-29,0,critical,raw materials,paid
1966,32,"Naidu, Boase and Zacharia",340673.09,2024-05-22,,0,high,machinery,pending
1967,24,Bhatia Ltd,134806.36,2024-07-07,,0,medium,machinery,pending
1968,43,Chaudhary Group,671301.81,2024-07-01,2024-06-27,0,low,maintenance,paid
1969,10,"Nori, Rajagopalan and Nagarajan",771881.43,2025-11-22,,0,low,maintenance,pending
1970,21,Sarkar and Sons,428273.57,2024-07-28,,21,low,packaging,overdue
1971,22,Basak PLC,534941.6,2025-12-13,,0,low,maintenance,pending
1972,27,"Dewan, Chowdhury and Sanghvi",181881.74,2025-03-18,,0,critical,maintenance,pending
1973,44,"Bhasin, Agate and Goda",293626.63,2024-06-23,,39,critical,software,overdue
1974,11,Pillai Inc,593157.25,2024-06-21,2024-08-04,44,medium,internet,paid
1975,37,Rana-Issac,432767.44,2025-10-07,2025-10-07,0,medium,packaging,paid
1976,15,"Badal, Lad and Deshpande",434007.21,2024-12-07,,0,critical,maintenance,pending
1977,18,Rout and Sons,238109.94,2025-08-02,2025-07-28,0,critical,machinery,paid
1978,48,"Tata, Murty and Babu",386290.4,2024-06-17,,35,high,internet,overdue
1979,28,"Nanda, Nagy and Kari",426900.18,2025-08-30,,0,critical,maintenance,pending
1980,43,Palan and Sons,180164.01,2025-05-15,,0,critical,machinery,pending
1981,23,"Kar, Ramaswamy and Goda",410647.44,2024-09-16,2024-09-23,7,medium,packaging,paid
1982,29,Batra-Pathak,296149.42,2024-12-22,,0,low,electricity,pending
1983,42,Venkatesh Inc,520912.35,2024-10-20,,0,low,maintenance,pending
1984,17,Doctor-Gaba,313294.23,2024-12-21,,0,critical,software,pending
1985,19,"Korpal, Narain and Dube",317305.44,2025-04-22,,13,critical,logistics,overdue
1986,26,Barman Ltd,695552.21,2025-04-21,2025-04-16,0,medium,packaging,paid
1987,9,Hari Inc,603177.11,2024-05-22,2024-05-23,1,high,logistics,paid
1988,5,"Amble, Sami and Datta",110524.14,2025-08-04,,15,medium,software,overdue
1989,42,Mukhopadhyay-Sharma,457117.94,2024-07-08,,13,medium,logistics,overdue
1990,48,Varty PLC,794567.17,2024-08-25,,59,medium,logistics,overdue
1991,40,Savant-Bawa,441191.74,2025-04-19,,34,high,software,overdue
1992,24,Korpal-Nayar,388007.65,2024-06-23,,31,critical,machinery,overdue
1993,33,"Lall, Manne and Hegde",194986.62,2024-10-31,,45,medium,electricity,overdue
1994,25,Gera and Sons,334200.28,2025-11-08,2025-11-04,0,low,maintenance,paid
1995,28,Sha-Grover,868659.04,2024-04-29,2024-04-28,0,medium,electricity,paid
1996,13,"Chanda, Bhattacharyya and Vala",775996.65,2024-05-25,,0,critical,machinery,pending
1997,38,Chana-Parmar,636408.35,2024-08-28,,31,critical,machinery,overdue
1998,4,"Madan, Dar and Saraf",118370.82,2025-05-15,,0,medium,packaging,pending
1999,4,Sengupta Inc,391470.87,2025-02-15,,0,low,maintenance,pending
2000,23,"Toor, Radhakrishnan and Goswami",429880.6,2025-09-27,,0,critical,logistics,pending
2001,18,Bedi-Sha,617329.73,2025-03-21,,42,medium,packaging,overdue
2002,10,Chandran LLC,228275.59,2025-07-30,2025-07-27,0,critical,logistics,paid
2003,2,Raj-Mangat,728595.08,2024-10-24,,15,low,logistics,overdue
2004,50,"Sekhon, Chowdhury and Sandhu",294547.76,2025-03-10,2025-03-22,12,critical,raw materials,paid
2005,27,Divan-Padmanabhan,309787.66,2024-11-27,,0,low,logistics,pending
2006,14,"Chopra, Dhillon and Viswanathan",882500.49,2024-06-07,,0,high,machinery,pending
2007,18,Naik-Shankar,953912.46,2025-03-14,,0,low,electricity,pending
2008,18,"Doctor, Raghavan and Pandit",289729.18,2025-01-17,,0,medium,machinery,pending
2009,40,"Tailor, Yadav and Sridhar",96267.36,2025-07-22,,0,medium,electricity,pending
2010,48,Bava Group,678707.96,2025-09-13,,9,high,maintenance,overdue
2011,47,Bhandari-Taneja,578984.1,2024-07-14,2024-07-11,0,high,maintenance,paid
2012,3,Purohit LLC,395169.26,2025-11-18,2026-01-08,51,high,packaging,paid
2013,8,Mandal Ltd,946253.8,2024-11-11,2024-11-09,0,critical,logistics,paid
2014,27,Brar-Seshadri,419887.0,2025-03-21,,52,critical,packaging,overdue
2015,40,Wable-Thaman,564209.72,2025-12-05,,0,medium,packaging,pending
2016,18,Kulkarni-Desai,345731.26,2024-11-13,,14,critical,maintenance,overdue
2017,27,"Sankaran, Shere and Bobal",729305.44,2026-03-07,2026-03-23,16,high,logistics,paid
2018,34,Deol-Nayar,103545.34,2025-08-26,,0,high,electricity,pending
2019,43,Mani-Pandey,974242.45,2024-10-24,,0,critical,logistics,pending
2020,28,"Bala, Tara and Varghese",890315.06,2025-07-27,,8,low,electricity,overdue
2021,25,"Baral, Tandon and Sant",89505.18,2026-03-23,,13,critical,electricity,overdue
2022,23,"Magar, Narang and Raval",151167.63,2024-04-25,,0,medium,raw materials,pending
2023,11,Sidhu-Radhakrishnan,184792.01,2025-05-20,,0,medium,internet,pending
2024,28,"Prabhu, Bumb and Koshy",421985.54,2025-03-27,,38,high,internet,overdue
2025,31,"Balakrishnan, Yadav and Bera",653906.55,2025-03-12,,0,critical,electricity,pending
2026,45,"Vora, Wali and Pillay",269008.05,2025-05-09,,37,high,electricity,overdue
2027,30,"Mani, Sur and Ganesh",576381.2,2024-07-22,2024-09-15,55,high,machinery,paid
2028,44,"Magar, Pandey and Mukherjee",200802.84,2025-04-10,2025-04-30,20,critical,machinery,paid
2029,26,Bajwa Inc,586119.98,2025-04-11,,0,high,packaging,pending
2030,28,"Korpal, Seshadri and Prasad",721578.3,2024-12-22,,20,high,maintenance,overdue
2031,12,Mohanty and Sons,436536.08,2025-09-29,,26,critical,electricity,overdue
2032,28,Merchant LLC,950742.75,2025-01-16,,0,medium,raw materials,pending
2033,26,Vaidya LLC,623339.71,2025-11-04,,46,low,software,overdue
2034,18,Kade-Khurana,82444.39,2024-11-25,,58,high,packaging,overdue
2035,3,"Kamdar, Sant and Kala",666567.79,2025-11-06,,0,critical,logistics,pending
2036,45,Hari-Nadig,609599.56,2025-11-16,,25,low,raw materials,overdue
2037,44,Cheema LLC,372723.48,2025-01-30,,0,high,machinery,pending
2038,47,"Badal, Bhattacharyya and Dada",53453.45,2026-02-02,,3,high,logistics,overdue
2039,31,"Saha, Mann and Gole",976228.44,2025-06-02,,0,low,software,pending
2040,41,Swamy LLC,558593.04,2025-06-20,,36,high,logistics,overdue
2041,36,Banik Inc,649306.24,2025-01-28,,0,critical,machinery,pending
2042,12,Thaker Group,694662.67,2024-09-06,2024-09-09,3,medium,maintenance,paid
2043,10,Mangal Group,456032.11,2024-10-05,2024-10-09,4,low,raw materials,paid
2044,31,Bahl Inc,574381.49,2024-12-12,,60,medium,software,overdue
2045,36,"Gola, Salvi and Sachdeva",893809.55,2026-01-01,2026-01-08,7,critical,logistics,paid
2046,49,Bal-Vaidya,850412.15,2025-08-08,,55,medium,logistics,overdue
2047,10,Sarkar-Sarkar,274606.86,2025-03-07,,49,high,machinery,overdue
2048,24,Hora Group,78683.71,2024-08-19,2024-08-16,0,high,logistics,paid
2049,43,Nagi-Palla,535921.02,2024-12-03,,0,critical,logistics,pending
2050,37,Khosla-Ravi,470563.81,2024-06-11,,2,high,internet,overdue
2051,34,Tandon and Sons,342431.96,2024-11-26,,0,critical,maintenance,pending
2052,6,"Bhasin, Balay and Pradhan",929549.77,2024-09-25,,0,high,maintenance,pending
2053,30,Kannan LLC,468134.19,2024-07-12,,34,medium,logistics,overdue
2054,43,Mann-Mittal,772660.41,2024-04-20,,0,low,packaging,pending
2055,38,Sahni-Dayal,213673.27,2024-12-20,2025-02-06,48,medium,electricity,paid
2056,1,Kapadia-Dubey,354413.77,2024-08-23,,35,critical,machinery,overdue
2057,30,Gokhale PLC,526208.12,2024-10-26,2024-11-27,32,high,packaging,paid
2058,26,Toor LLC,100979.0,2024-08-20,,0,high,packaging,pending
2059,48,Mani-Ramaswamy,163078.66,2026-01-13,,0,high,electricity,pending
2060,36,Char-Sachdeva,600604.64,2024-08-20,,51,low,logistics,overdue
2061,34,Chauhan LLC,363749.88,2025-03-23,2025-04-26,34,medium,machinery,paid
2062,45,Chokshi-Balakrishnan,773560.24,2026-03-08,,0,high,logistics,pending
2063,21,Tak-Soni,69527.32,2025-03-30,,6,low,maintenance,overdue
2064,25,"Sura, Butala and Misra",648923.26,2024-05-29,2024-05-29,0,low,maintenance,paid
2065,10,"Natarajan, Tara and Randhawa",290359.65,2026-02-02,,0,medium,software,pending
2066,14,"Gera, Biswas and Merchant",643372.04,2024-11-10,,10,critical,logistics,overdue
2067,11,Rajagopalan-Srivastava,55197.84,2025-03-09,2025-04-06,28,high,raw materials,paid
2068,34,Balay-Tak,755544.53,2024-09-02,,0,high,raw materials,pending
2069,32,"Desai, Wable and Bir",201290.15,2025-07-31,,24,critical,software,overdue
2070,3,Kota PLC,249453.01,2026-01-15,,0,critical,logistics,pending
2071,28,"Purohit, Yadav and Srivastava",234906.66,2025-03-11,,28,high,raw materials,overdue
2072,6,"Tata, Kapoor and Kothari",928973.62,2024-10-28,,0,low,raw materials,pending
2073,20,Sastry Ltd,8711.4,2025-08-05,,0,medium,software,pending
2074,7,Anand PLC,483961.58,2024-08-01,2024-07-30,0,high,raw materials,paid
