invoice_id,business_id,customer_id,invoice_number,customer_name,invoice_amount,invoice_date,due_date,actual_payment_date,delay_days,invoice_status,customer_location,customer_type,payment_terms,customer_risk_score,invoice_category
5620,48,6,INV-15620,"Uppal, Sur and Khalsa",441825.68,2026-02-04,2026-03-21,2026-05-04,44,paid,Bhubaneswar,local shop,Net 45,high,raw materials
5621,23,204,INV-15621,Thakur-Kibe,160881.73,2025-08-07,2025-09-06,,216,overdue,Medininagar,corporate,Net 30,low,export order
5622,8,96,INV-15622,Johal-Mani,365080.96,2025-05-11,2025-06-10,,304,overdue,Kalyan-Dombivli,local shop,Net 30,high,raw materials
5623,19,9,INV-15623,Hari-Bail,652217.54,2026-03-26,2026-05-25,,2,overdue,Barasat,distributor,Net 60,high,retail order
5624,11,24,INV-15624,"Nori, Thakkar and Dalal",412539.92,2025-07-27,2025-08-26,,227,overdue,Malegaon,distributor,Net 30,high,retail order
5625,5,38,INV-15625,Narayan PLC,33531.45,2025-12-25,2026-01-09,2026-03-24,74,paid,Danapur,retailer,Net 15,high,wholesale order
5626,50,174,INV-15626,Chana LLC,709756.57,2025-04-20,2025-05-05,,340,overdue,Machilipatnam,corporate,Net 15,low,wholesale order
5627,10,431,INV-15627,Nazareth Ltd,42208.35,2025-10-26,2025-11-25,,136,overdue,Thoothukudi,wholesaler,Net 30,low,raw materials
5628,36,228,INV-15628,Varughese Inc,176861.53,2025-09-13,2025-10-13,,179,overdue,Nellore,corporate,Net 30,high,wholesale order
5629,20,418,INV-15629,"Khurana, Lata and Basak",145371.6,2025-11-11,2025-12-11,2026-01-23,43,paid,Singrauli,retailer,Net 30,medium,export order
5630,20,214,INV-15630,Joshi-Ray,83627.77,2026-03-18,2026-04-02,,8,overdue,Jamshedpur,distributor,Net 15,low,raw materials
5631,25,371,INV-15631,Pandya-Swamy,167923.61,2025-11-18,2025-12-18,2026-02-15,59,paid,Jamshedpur,wholesaler,Net 30,high,raw materials
5632,43,43,INV-15632,Hari-Kala,420964.31,2025-06-13,2025-08-12,,241,overdue,Kulti,distributor,Net 60,low,export order
5633,9,397,INV-15633,Oak-Wagle,133597.27,2025-11-21,2026-01-20,,80,overdue,Warangal,corporate,Net 60,low,wholesale order
5634,6,298,INV-15634,Doshi-Tata,881582.69,2025-10-01,2025-11-15,,0,pending,Allahabad,corporate,Net 45,low,retail order
5635,45,34,INV-15635,Bahri Group,602522.39,2026-03-08,2026-03-23,2026-03-18,0,paid,Ambala,corporate,Net 15,low,retail order
5636,39,105,INV-15636,Murty-Nigam,144473.14,2025-09-22,2025-11-21,2025-09-29,0,paid,Hubli–Dharwad,wholesaler,Net 60,low,export order
5637,47,69,INV-15637,Sampath and Sons,714831.45,2025-08-30,2025-10-29,,163,overdue,Panipat,local shop,Net 60,high,raw materials
5638,47,491,INV-15638,"Varughese, Bath and Maharaj",405276.59,2025-05-14,2025-06-28,2025-07-15,17,paid,Ambarnath,distributor,Net 45,medium,retail order
5639,12,167,INV-15639,Pant-Shere,820352.66,2025-10-29,2025-11-28,2025-12-30,32,paid,Kota,local shop,Net 30,medium,wholesale order
5640,10,61,INV-15640,Sengupta and Sons,282180.21,2025-07-14,2025-09-12,2025-08-13,0,paid,Rajpur Sonarpur,retailer,Net 60,low,export order
5641,37,118,INV-15641,"Hegde, Mitra and Krishna",166285.85,2026-02-04,2026-03-21,,0,pending,Srikakulam,retailer,Net 45,low,wholesale order
5642,22,313,INV-15642,Desai-Lall,758353.52,2025-09-28,2025-11-27,2025-10-09,0,paid,Malda,local shop,Net 60,low,retail order
5643,28,136,INV-15643,"Balan, Sridhar and Ray",880600.82,2025-07-14,2025-07-29,,0,pending,South Dumdum,retailer,Net 15,high,retail order
5644,27,279,INV-15644,Pandey-Balasubramanian,68520.35,2025-06-24,2025-07-09,2025-06-25,0,paid,Kamarhati,corporate,Net 15,low,raw materials
5645,48,24,INV-15645,"Nori, Thakkar and Dalal",35910.04,2025-08-24,2025-09-23,2025-09-27,4,paid,Malegaon,distributor,Net 30,high,wholesale order
5646,16,233,INV-15646,"Chadha, Kohli and Kalla",245493.12,2025-12-15,2026-02-13,,56,overdue,Haldia,corporate,Net 60,high,wholesale order
5647,20,408,INV-15647,Mahal-Borde,708314.32,2025-05-08,2025-05-23,2025-06-23,31,paid,Nanded,distributor,Net 15,medium,wholesale order
5648,4,2,INV-15648,Peri Ltd,482908.12,2025-05-29,2025-07-13,2025-08-01,19,paid,Mango,retailer,Net 45,high,wholesale order
5649,2,447,INV-15649,"Gaba, Zachariah and Patla",248588.42,2025-07-01,2025-08-30,,223,overdue,Bhopal,corporate,Net 60,high,raw materials
5650,38,85,INV-15650,Balay-Kara,859771.88,2025-05-30,2025-06-29,,0,pending,Jalandhar,distributor,Net 30,medium,retail order
5651,46,94,INV-15651,Lall Group,304686.81,2025-08-08,2025-09-07,,215,overdue,Howrah,local shop,Net 30,medium,raw materials
5652,35,25,INV-15652,Krishnamurthy-Hora,87633.41,2025-06-30,2025-08-29,2025-10-12,44,paid,Amroha,wholesaler,Net 60,medium,retail order
5653,15,302,INV-15653,Lanka LLC,82820.89,2025-06-19,2025-08-03,,0,pending,Muzaffarpur,wholesaler,Net 45,low,retail order
5654,18,53,INV-15654,Kulkarni Group,624881.62,2025-06-23,2025-08-07,2025-08-11,4,paid,Bhagalpur,distributor,Net 45,medium,raw materials
5655,20,480,INV-15655,Chaudhari and Sons,150076.17,2026-02-02,2026-02-17,,52,overdue,Uluberia,distributor,Net 15,high,wholesale order
5656,13,96,INV-15656,Johal-Mani,595602.29,2025-11-23,2025-12-23,,0,pending,Kalyan-Dombivli,local shop,Net 30,high,wholesale order
5657,14,362,INV-15657,Nagarajan PLC,244676.8,2025-05-18,2025-07-17,2025-06-14,0,paid,Berhampore,local shop,Net 60,medium,retail order
5658,11,307,INV-15658,Nagi and Sons,99910.47,2025-10-03,2025-11-02,2026-01-03,62,paid,Shimoga,local shop,Net 30,high,retail order
5659,20,187,INV-15659,Vala Inc,76488.2,2025-11-02,2026-01-01,,0,pending,Darbhanga,corporate,Net 60,low,raw materials
5660,43,298,INV-15660,Doshi-Tata,412310.17,2025-04-24,2025-06-08,,306,overdue,Allahabad,corporate,Net 45,low,raw materials
5661,41,223,INV-15661,Padmanabhan PLC,253826.61,2025-06-02,2025-07-02,,282,overdue,Satara,wholesaler,Net 30,low,retail order
5662,46,466,INV-15662,Kunda Inc,989034.18,2025-05-22,2025-06-21,,0,pending,Kolkata,distributor,Net 30,high,retail order
5663,16,36,INV-15663,"Madan, Nadig and Divan",134723.86,2025-12-08,2026-02-06,,63,overdue,Nellore,retailer,Net 60,medium,wholesale order
5664,37,14,INV-15664,"Krishna, Butala and Zacharia",170617.07,2025-04-27,2025-06-11,2025-07-13,32,paid,Ongole,retailer,Net 45,high,retail order
5665,7,348,INV-15665,Loke LLC,12258.94,2026-01-16,2026-03-17,2026-03-19,2,paid,Raurkela Industrial Township,local shop,Net 60,medium,retail order
5666,13,324,INV-15666,"Peri, Bose and Rout",818644.01,2025-09-02,2025-10-02,,190,overdue,Bareilly,retailer,Net 30,medium,retail order
5667,34,466,INV-15667,Kunda Inc,840863.45,2025-08-27,2025-10-26,,166,overdue,Kolkata,distributor,Net 60,high,raw materials
5668,6,110,INV-15668,Bir LLC,888243.93,2025-09-04,2025-11-03,,158,overdue,Guntakal,wholesaler,Net 60,medium,retail order
5669,8,321,INV-15669,Pingle-Kala,430337.14,2025-06-01,2025-07-01,,0,pending,Surendranagar Dudhrej,local shop,Net 30,medium,export order
5670,2,444,INV-15670,Pradhan-Vaidya,395170.86,2026-02-02,2026-03-04,,37,overdue,Hazaribagh,corporate,Net 30,medium,export order
5671,22,54,INV-15671,Deol Group,298666.3,2026-03-04,2026-03-19,2026-03-14,0,paid,Bhusawal,corporate,Net 15,low,wholesale order
5672,33,64,INV-15672,Oak PLC,655849.97,2026-03-14,2026-04-28,,5,overdue,Warangal,wholesaler,Net 45,medium,export order
5673,19,399,INV-15673,Chanda-Lad,95377.96,2025-12-07,2026-01-06,,0,pending,Bilaspur,local shop,Net 30,low,export order
5674,10,365,INV-15674,Reddy-Sawhney,135464.59,2025-06-21,2025-07-06,,0,pending,Hazaribagh,distributor,Net 15,low,retail order
5675,2,500,INV-15675,Narayan-Vohra,167375.72,2026-01-14,2026-02-28,,41,overdue,Jorhat,local shop,Net 45,high,wholesale order
5676,36,383,INV-15676,"Yogi, Sunder and Hegde",393041.95,2025-10-31,2025-11-30,,131,overdue,Kurnool,corporate,Net 30,medium,export order
5677,8,54,INV-15677,Deol Group,551394.8,2025-04-10,2025-05-25,,0,pending,Bhusawal,corporate,Net 45,low,export order
5678,50,294,INV-15678,Varty-Bera,114082.01,2025-12-10,2026-01-24,2026-01-11,0,paid,Shivpuri,retailer,Net 45,low,raw materials
5679,16,474,INV-15679,Goel and Sons,355412.46,2025-12-11,2025-12-26,2025-12-13,0,paid,Silchar,distributor,Net 15,low,raw materials
5680,13,190,INV-15680,Keer Ltd,861745.59,2026-03-22,2026-04-06,,4,overdue,Baranagar,corporate,Net 15,medium,raw materials
5681,29,432,INV-15681,Luthra PLC,587108.97,2025-12-31,2026-03-01,,40,overdue,Thoothukudi,retailer,Net 60,low,wholesale order
5682,42,196,INV-15682,Gala and Sons,769648.37,2025-08-03,2025-09-02,,0,pending,Pali,retailer,Net 30,medium,wholesale order
5683,37,297,INV-15683,Roy Group,751724.77,2026-01-21,2026-03-07,,34,overdue,Bahraich,distributor,Net 45,high,raw materials
5684,1,33,INV-15684,Rout-Randhawa,780107.31,2025-08-16,2025-08-31,2025-09-21,21,paid,Mehsana,corporate,Net 15,medium,export order
5685,15,48,INV-15685,Saraf PLC,836047.61,2025-12-15,2026-02-13,,56,overdue,Kollam,distributor,Net 60,high,wholesale order
5686,29,387,INV-15686,"Mane, Mitter and Prabhu",266959.71,2026-01-23,2026-02-22,2026-02-11,0,paid,Shahjahanpur,distributor,Net 30,medium,raw materials
5687,6,343,INV-15687,"Konda, Kota and Bhavsar",306411.25,2025-08-20,2025-09-04,,0,pending,Mysore,local shop,Net 15,low,raw materials
5688,33,9,INV-15688,Hari-Bail,638604.18,2025-05-31,2025-06-15,,299,overdue,Barasat,distributor,Net 15,high,wholesale order
5689,48,342,INV-15689,"Bahri, Borra and Sidhu",243970.26,2025-06-11,2025-07-11,,273,overdue,Vasai-Virar,local shop,Net 30,medium,export order
5690,19,278,INV-15690,"Chokshi, Acharya and Dhar",888835.19,2025-04-21,2025-06-05,,309,overdue,Bhagalpur,corporate,Net 45,low,raw materials
5691,42,459,INV-15691,Bava-Pandya,952238.27,2025-11-12,2026-01-11,,0,pending,Kirari Suleman Nagar,distributor,Net 60,low,wholesale order
5692,29,419,INV-15692,"Char, Aurora and Sampath",509042.78,2026-04-08,2026-04-23,,0,pending,Vasai-Virar,corporate,Net 15,low,raw materials
5693,11,263,INV-15693,"Mohanty, Sampath and Taneja",379503.75,2026-02-13,2026-02-28,,41,overdue,Amroha,retailer,Net 15,low,retail order
5694,23,475,INV-15694,Dixit-Kothari,763940.28,2026-03-30,2026-04-29,,27,overdue,Khandwa,retailer,Net 30,low,export order
5695,36,129,INV-15695,"Manne, Arya and Dhawan",502576.0,2025-05-11,2025-05-26,,319,overdue,Bidar,local shop,Net 15,low,wholesale order
5696,26,294,INV-15696,Varty-Bera,668726.17,2025-08-04,2025-10-03,,0,pending,Shivpuri,retailer,Net 60,low,wholesale order
5697,11,170,INV-15697,Sundaram Inc,251181.21,2025-08-30,2025-10-14,2025-09-27,0,paid,Gorakhpur,corporate,Net 45,medium,raw materials
5698,16,484,INV-15698,Dhingra-Wagle,649797.17,2025-09-21,2025-10-06,2025-11-04,29,paid,Rajahmundry,local shop,Net 15,medium,raw materials
5699,15,439,INV-15699,Grewal-Kanda,546016.89,2025-07-17,2025-08-31,2025-10-18,48,paid,Kanpur,distributor,Net 45,high,export order
5700,46,442,INV-15700,Bahl and Sons,205145.99,2026-02-26,2026-03-28,,13,overdue,Karnal,retailer,Net 30,high,wholesale order
5701,45,378,INV-15701,"Ahuja, Bhargava and Rajan",864237.44,2025-04-19,2025-05-04,,341,overdue,Loni,retailer,Net 15,medium,export order
5702,9,96,INV-15702,Johal-Mani,965815.94,2026-03-16,2026-03-31,,10,overdue,Kalyan-Dombivli,local shop,Net 15,high,wholesale order
5703,44,196,INV-15703,Gala and Sons,421304.51,2026-02-14,2026-03-31,2026-03-31,0,paid,Pali,retailer,Net 45,medium,raw materials
5704,9,167,INV-15704,Pant-Shere,366843.22,2025-05-22,2025-06-06,,308,overdue,Kota,local shop,Net 15,medium,export order
5705,44,364,INV-15705,Bedi-Malhotra,783363.57,2025-05-05,2025-07-04,,0,pending,Unnao,retailer,Net 60,high,retail order
5706,40,260,INV-15706,Shanker and Sons,145846.8,2025-07-10,2025-08-24,2025-08-25,1,paid,Jalna,corporate,Net 45,high,retail order
5707,24,378,INV-15707,"Ahuja, Bhargava and Rajan",663082.17,2025-05-11,2025-06-25,2025-05-31,0,paid,Loni,retailer,Net 45,medium,wholesale order
5708,2,157,INV-15708,"Srivastava, Bandi and Buch",180243.46,2026-02-07,2026-02-22,,0,pending,Dewas,local shop,Net 15,high,export order
5709,22,497,INV-15709,"Mane, Venkatesh and Yadav",491076.48,2026-03-28,2026-04-12,2026-04-02,0,paid,Uluberia,corporate,Net 15,low,export order
5710,16,100,INV-15710,Sethi-Datta,310356.09,2025-11-26,2025-12-11,,120,overdue,Pondicherry,local shop,Net 15,low,retail order
5711,14,22,INV-15711,Manda Group,219238.16,2025-11-25,2025-12-10,2025-12-10,0,paid,Visakhapatnam,distributor,Net 15,low,wholesale order
5712,44,86,INV-15712,Sachar Inc,683884.54,2025-11-08,2025-11-23,,0,pending,Bareilly,distributor,Net 15,high,wholesale order
5713,33,308,INV-15713,Menon PLC,565060.83,2025-08-05,2025-08-20,2025-08-16,0,paid,Tinsukia,retailer,Net 15,low,wholesale order
5714,43,440,INV-15714,Sant Group,737304.97,2025-07-14,2025-09-12,,0,pending,Proddatur,distributor,Net 60,low,retail order
5715,39,269,INV-15715,"Parikh, Dave and Mann",901628.55,2025-08-26,2025-10-10,,0,pending,Shimla,local shop,Net 45,low,retail order
5716,6,311,INV-15716,Borra Inc,558593.87,2025-05-02,2025-07-01,,283,overdue,Hubli–Dharwad,corporate,Net 60,medium,retail order
5717,24,499,INV-15717,Kanda-Varty,346693.73,2025-08-21,2025-10-20,2026-01-13,85,paid,Bettiah,retailer,Net 60,high,raw materials
5718,11,327,INV-15718,Konda LLC,321677.11,2026-03-05,2026-05-04,,0,pending,Parbhani,retailer,Net 60,medium,wholesale order
5719,13,74,INV-15719,"Patel, Randhawa and Basak",443957.04,2025-06-03,2025-07-03,,0,pending,Rajkot,local shop,Net 30,high,wholesale order
5720,44,9,INV-15720,Hari-Bail,406975.04,2025-12-29,2026-02-12,,0,pending,Barasat,distributor,Net 45,high,export order
5721,9,391,INV-15721,Kapadia-Trivedi,25005.26,2025-06-19,2025-07-19,,0,pending,Thoothukudi,retailer,Net 30,low,retail order
5722,22,440,INV-15722,Sant Group,515412.51,2025-07-26,2025-08-10,,0,pending,Proddatur,distributor,Net 15,low,raw materials
5723,4,255,INV-15723,Virk Group,702075.19,2025-07-09,2025-07-24,2025-09-03,41,paid,Hazaribagh,local shop,Net 15,medium,wholesale order
5724,43,420,INV-15724,"Hegde, Yohannan and Kalla",690912.69,2025-08-16,2025-09-15,,207,overdue,Panvel,local shop,Net 30,medium,raw materials
5725,5,153,INV-15725,Dutt-Pingle,734483.99,2025-11-25,2026-01-09,2025-12-18,0,paid,Muzaffarpur,wholesaler,Net 45,low,retail order
5726,46,61,INV-15726,Sengupta and Sons,212153.75,2025-09-30,2025-10-30,2025-10-08,0,paid,Rajpur Sonarpur,retailer,Net 30,low,wholesale order
5727,21,207,INV-15727,Buch Ltd,42163.21,2026-02-15,2026-04-16,,30,overdue,Chandigarh,wholesaler,Net 60,medium,raw materials
5728,12,171,INV-15728,"Kara, Varughese and Babu",326072.2,2026-02-16,2026-03-18,,23,overdue,Jodhpur,distributor,Net 30,medium,retail order
5729,22,117,INV-15729,Bajwa Group,330647.79,2025-08-10,2025-09-24,2025-09-30,6,paid,Vijayawada,local shop,Net 45,high,retail order
5730,15,219,INV-15730,Sabharwal LLC,929184.97,2025-11-18,2025-12-18,2026-03-16,88,paid,Jalna,distributor,Net 30,high,raw materials
5731,34,187,INV-15731,Vala Inc,275510.68,2025-08-02,2025-08-17,2025-08-17,0,paid,Darbhanga,corporate,Net 15,low,raw materials
5732,40,63,INV-15732,Venkataraman-Andra,673922.02,2026-03-23,2026-04-22,,11,overdue,Erode,distributor,Net 30,low,retail order
5733,10,219,INV-15733,Sabharwal LLC,457301.24,2025-10-15,2025-10-30,,162,overdue,Jalna,distributor,Net 15,high,retail order
5734,36,368,INV-15734,"Dora, Sidhu and Dhar",71527.94,2026-03-06,2026-05-05,,27,overdue,Rajahmundry,distributor,Net 60,high,raw materials
5735,17,432,INV-15735,Luthra PLC,209014.17,2025-11-25,2025-12-25,,106,overdue,Thoothukudi,retailer,Net 30,low,wholesale order
5736,20,94,INV-15736,Lall Group,207161.17,2025-10-17,2025-12-01,,0,pending,Howrah,local shop,Net 45,medium,wholesale order
5737,20,205,INV-15737,Tata-Karnik,696989.68,2025-05-19,2025-06-03,2025-05-31,0,paid,Udaipur,wholesaler,Net 15,low,raw materials
5738,1,129,INV-15738,"Manne, Arya and Dhawan",430288.96,2026-03-09,2026-04-23,,20,overdue,Bidar,local shop,Net 45,low,retail order
5739,44,131,INV-15739,Balakrishnan-Halder,323398.07,2025-07-07,2025-08-21,,232,overdue,Mysore,wholesaler,Net 45,medium,export order
5740,34,437,INV-15740,Kapoor-Tank,35999.28,2026-02-02,2026-02-17,,0,pending,Bally,local shop,Net 15,low,wholesale order
5741,16,44,INV-15741,Parmar-Naidu,230318.42,2025-08-08,2025-09-07,2025-08-12,0,paid,Panipat,distributor,Net 30,medium,wholesale order
5742,30,245,INV-15742,"Dhaliwal, Mistry and Suri",266512.18,2025-12-29,2026-02-12,,57,overdue,Jamalpur,local shop,Net 45,high,retail order
5743,39,192,INV-15743,Tandon PLC,396014.18,2025-11-25,2025-12-25,,0,pending,Nagercoil,local shop,Net 30,medium,raw materials
5744,44,458,INV-15744,"Dani, Johal and Patel",552741.77,2026-01-21,2026-02-05,,64,overdue,Amaravati,distributor,Net 15,low,raw materials
5745,45,57,INV-15745,Zacharia Inc,902018.61,2025-07-31,2025-09-29,,0,pending,Khora ,local shop,Net 60,high,export order
5746,21,64,INV-15746,Oak PLC,718669.07,2025-09-26,2025-11-10,,0,pending,Warangal,wholesaler,Net 45,medium,retail order
5747,31,456,INV-15747,Sarkar PLC,687295.6,2025-07-16,2025-08-15,,0,pending,Hazaribagh,wholesaler,Net 30,high,raw materials
5748,35,367,INV-15748,Deo Group,475994.72,2025-06-12,2025-07-27,2025-09-14,49,paid,Bulandshahr,distributor,Net 45,high,export order
5749,19,89,INV-15749,Narasimhan-Jha,733856.78,2025-11-23,2025-12-23,,108,overdue,Aligarh,retailer,Net 30,high,raw materials
5750,45,191,INV-15750,Soman Inc,926585.01,2025-09-16,2025-10-16,2025-10-21,5,paid,Srikakulam,retailer,Net 30,high,retail order
5751,2,151,INV-15751,"Bhardwaj, Oza and Swamy",395027.46,2025-07-04,2025-09-02,2025-10-15,43,paid,Miryalaguda,corporate,Net 60,medium,export order
5752,14,175,INV-15752,"Mahal, Ranganathan and Chada",966693.24,2026-03-05,2026-03-20,,21,overdue,Raiganj,retailer,Net 15,medium,wholesale order
5753,26,312,INV-15753,Raju Group,81358.85,2025-09-16,2025-10-31,2025-10-16,0,paid,Visakhapatnam,corporate,Net 45,low,wholesale order
5754,35,250,INV-15754,Sastry-Iyengar,703212.81,2025-07-23,2025-09-21,2025-10-04,13,paid,Chandrapur,wholesaler,Net 60,medium,wholesale order
5755,12,383,INV-15755,"Yogi, Sunder and Hegde",768256.18,2025-10-06,2025-11-20,,0,pending,Kurnool,corporate,Net 45,medium,wholesale order
5756,30,125,INV-15756,Ramachandran-Prabhu,322220.68,2025-08-08,2025-09-22,,200,overdue,Rourkela,wholesaler,Net 45,high,wholesale order
5757,20,457,INV-15757,Narain and Sons,959853.33,2026-01-30,2026-02-14,2026-02-07,0,paid,Sri Ganganagar,wholesaler,Net 15,medium,raw materials
5758,21,159,INV-15758,"Deshpande, Prabhakar and Ranganathan",706749.69,2026-03-18,2026-05-02,,0,pending,Ahmednagar,local shop,Net 45,low,export order
5759,9,194,INV-15759,"Saha, Bhatti and Rattan",589031.24,2026-03-27,2026-04-26,2026-03-29,0,paid,Avadi,local shop,Net 30,medium,export order
5760,4,410,INV-15760,Naidu Group,890054.93,2025-11-19,2025-12-19,2026-03-19,90,paid,Amravati,distributor,Net 30,high,retail order
5761,29,395,INV-15761,Oommen LLC,762841.63,2025-12-26,2026-02-09,,60,overdue,Warangal,distributor,Net 45,high,wholesale order
5762,49,286,INV-15762,Sagar-Sama,115401.18,2026-03-10,2026-04-09,,1,overdue,Asansol,retailer,Net 30,high,wholesale order
5763,43,144,INV-15763,Ravi-Sule,955741.75,2025-07-28,2025-08-27,,226,overdue,Meerut,corporate,Net 30,high,raw materials
5764,44,53,INV-15764,Kulkarni Group,565554.56,2026-02-05,2026-03-07,,34,overdue,Bhagalpur,distributor,Net 30,medium,raw materials
5765,2,331,INV-15765,"Raghavan, Sibal and Karan",631452.01,2025-11-18,2025-12-18,,113,overdue,Saharsa,distributor,Net 30,high,retail order
5766,27,323,INV-15766,Choudhury Group,65403.46,2025-05-12,2025-07-11,2025-07-06,0,paid,Chennai,retailer,Net 60,low,export order
5767,3,295,INV-15767,Issac-Chaudhry,881820.96,2025-08-05,2025-10-04,,188,overdue,Pallavaram,corporate,Net 60,medium,export order
5768,41,430,INV-15768,"Om, Raval and More",743247.4,2025-12-17,2026-01-31,,0,pending,Jorhat,corporate,Net 45,low,wholesale order
5769,2,439,INV-15769,Grewal-Kanda,827560.73,2025-04-21,2025-06-20,,0,pending,Kanpur,distributor,Net 60,high,export order
5770,25,202,INV-15770,Kashyap Group,132153.7,2026-02-11,2026-03-28,2026-04-26,29,paid,Gopalpur,distributor,Net 45,high,retail order
5771,7,188,INV-15771,"Ratta, Lal and Basak",59834.1,2025-10-23,2025-11-07,,154,overdue,Kirari Suleman Nagar,distributor,Net 15,low,export order
5772,46,92,INV-15772,"Tailor, Nori and Goda",667429.25,2026-01-06,2026-02-05,2026-02-15,10,paid,Dhanbad,corporate,Net 30,medium,wholesale order
5773,27,299,INV-15773,"Deep, Kala and Deshmukh",314842.5,2026-02-13,2026-02-28,,41,overdue,Serampore,distributor,Net 15,low,raw materials
5774,15,483,INV-15774,Dyal-Bahri,750475.99,2026-02-18,2026-03-20,2026-03-09,0,paid,Malda,local shop,Net 30,low,raw materials
5775,12,457,INV-15775,Narain and Sons,245408.02,2026-03-02,2026-04-01,,0,pending,Sri Ganganagar,wholesaler,Net 30,medium,raw materials
5776,7,488,INV-15776,"Grewal, Swamy and Maharaj",947505.58,2025-12-15,2026-02-13,2026-04-16,62,paid,Tinsukia,local shop,Net 60,high,retail order
5777,14,107,INV-15777,Vora-Nadkarni,711358.89,2025-10-07,2025-12-06,2025-12-02,0,paid,Dehradun,wholesaler,Net 60,low,raw materials
